timestamp_iso,ts,rms_ra,rms_dec,rms_total,peak_ra,peak_dec,snr_avg,hfd_avg,spike_score,trend_ra,trend_dec,condition,frame_count,consecutive_high,consecutive_low,actions_count,actions_summary
2026-05-09T14:38:50,1778330330.17,0.5494,0.3429,0.6476,1.2799,0.8537,39.87,2.69,0.1333,0.007262,0.009022,NOMINAL,30,0,58,0,
2026-05-09T14:38:52,1778330332.17,0.5612,0.3475,0.6601,1.2799,0.8537,39.43,2.74,0.1333,0.010501,0.007596,NOMINAL,30,0,57,0,
2026-05-09T14:38:54,1778330334.17,0.5624,0.3512,0.663,1.2799,0.8537,38.74,2.76,0.1333,0.005404,0.005322,NOMINAL,30,0,56,0,
2026-05-09T14:38:56,1778330336.17,0.5645,0.3563,0.6676,1.2799,0.8537,38.21,2.84,0.1,0.005791,0.002673,NOMINAL,30,0,55,0,
2026-05-09T14:38:58,1778330338.17,0.5643,0.355,0.6667,1.2799,0.8537,37.24,2.86,0.1,0.004551,0.001806,NOMINAL,30,0,54,0,
2026-05-09T14:39:00,1778330340.18,0.5629,0.363,0.6697,1.2799,0.8537,36.09,2.92,0.1,-0.001447,-0.000947,NOMINAL,30,0,53,0,
2026-05-09T14:39:02,1778330342.18,0.5911,0.372,0.6984,1.2799,0.8537,35.88,2.97,0.1,-0.006132,-0.003298,NOMINAL,30,0,52,0,
2026-05-09T14:39:04,1778330344.18,0.5932,0.3686,0.6984,1.2799,0.8537,35.39,3.01,0.1,-0.003592,-0.002339,NOMINAL,30,0,51,0,
2026-05-09T14:39:06,1778330346.18,0.5964,0.3651,0.6993,1.2799,0.8537,34.71,3.1,0.1,-0.005413,-0.002734,NOMINAL,30,0,50,0,
2026-05-09T14:39:08,1778330348.18,0.5935,0.3665,0.6976,1.2799,0.8537,33.79,3.13,0.1,-0.001935,-0.004121,NOMINAL,30,0,49,0,
2026-05-09T14:39:10,1778330350.18,0.628,0.4004,0.7448,1.2799,0.8833,33.09,3.17,0.1,0.004897,-0.009834,NOMINAL,30,0,48,0,
2026-05-09T14:39:12,1778330352.18,0.6225,0.4124,0.7467,1.2799,0.8833,32.76,3.22,0.1,-0.000573,-0.013823,NOMINAL,30,0,47,0,
2026-05-09T14:39:14,1778330354.18,0.6313,0.4125,0.7541,1.2799,0.8833,32.13,3.31,0.1,0.002032,-0.013001,NOMINAL,30,0,46,0,
2026-05-09T14:39:16,1778330356.18,0.6685,0.4515,0.8067,1.2799,1.0091,31.12,3.4,0.0333,-0.005127,-0.00516,NOMINAL,30,0,45,0,
2026-05-09T14:39:18,1778330358.18,0.761,0.5022,0.9118,2.052,1.2278,30.86,3.51,0.0667,0.004432,-0.014374,DEGRADED_SEEING,30,1,0,0,
2026-05-09T14:39:20,1778330360.19,0.7744,0.5161,0.9306,2.052,1.2278,29.72,3.61,0.0667,0.009336,-0.007018,DEGRADED_SEEING,30,2,0,0,
2026-05-09T14:39:22,1778330362.19,0.7985,0.5156,0.9505,2.052,1.2278,29.28,3.72,0.0667,0.020267,-0.00604,DEGRADED_SEEING,30,3,0,0,
2026-05-09T14:39:24,1778330364.19,0.852,0.6087,1.0471,2.052,1.7879,29.1,3.85,0.0667,0.03381,-0.015226,DEGRADED_SEEING,30,4,0,0,
2026-05-09T14:39:26,1778330366.19,0.8534,0.6049,1.046,2.052,1.7879,28.31,3.9,0.0667,0.030166,-0.016538,DEGRADED_SEEING,30,5,0,0,
